reviewContent,label,rating
"Lidah flashdisk baik untuk USB maupun micro USB type-sih tidak bisa keluar dengan baik sehingga tidak bisa dipasang. Kalau mau dipasang ke USB port, belakang flashdisk harus didorong supaya lidah USB keluar dan pendorongnya ditahan supaya lidah USB tidak masuk kalau kena tekanan. Retractable connectornya rusak, walaupun didorong ke kiri, lidah usb micro type-sih tidak keluar (gambar kanan) yang harusnya keluar, dan lidah USB keluar walaupun retractable connectornya ke kiri (gambar kiri) yang harusnya tidak keluar.",negative,1
Hardisk yang saya terima cuma 1 padahal saya beli 2 tolong dikirimkan 1 lagi,negative,1
"status sudah dterima, tapi saya sendiri tidak menrima, bagaimana melacaknya",negative,2
"laptop aman sudah sampai dan sesuai spek,,,tapi kenapa ya tas nya kok enggak original lenovo ya ? sedikit kecewa sih biasa nya tas nya bagus dan orisinal lenovo,,,",positive,4
"barang sudah diterima dengan baik, thanks",positive,5
thank,positive,4
Bagus murah berkualitas Tapi pengiriman agak lama,positive,4
usb otgnya ta fungsilah flashdisk nya oke terima kasih lazada,negative,1
"pengiriman lama, barang nya enggak bisa dipakai...",negative,1
kualitas layar kurang bagus dibandingkan cooca yang versi non smart tv dengan ukuran yang sama. tidak bisa instal Netflix dari ap store-nya juga,negative,2
"barangnya cepat sampai. Baru dipesan hari senin sudah sampai hari rabu. Packaging nya bagus. Tapi kursor laptopnya enggak jadi, bisanya pakai mouse saja. bagaimana min?",negative,2
"pengiriman lumayan cepat, barang original sharp, hasil gambar baik, suara baik. Tanpa cacat sama sekali, paket lengkap dibungkus bubble wrap. Mudah²an awet dan garansi asli juga. Thanks",positive,5
"bagus bangus banget, pengiriman cepat juga..mantap mau beli 1 lagi",positive,5
Bagus. Transfer data lancar dan cepat,positive,5
barang rusak jangan di jual!!!..,positive,5
"barang rusak lo jual ,baru di isi 10 lagu sudah langsung hilang semua ,setiap di format ulang enggak bisa",negative,1
Untuk harga laptop yang ini benar harga nya segini enggak?,negative,1
Barang nya tidak sesuai ya Kecewa banget,negative,1
"produk baru sampai belum jajal, semoga awet dan gampang dioperask ikan. tq lazada",positive,5
Keren deh,positive,5
"Packing bagus , cepat sampai. semoga awet",negative,3
"Barang diterima dalam keadaan tidak rusak tidak menyala cuma warna biru di layarnya, bagaimana bisa ditukar tv ini yang saya pesan, min",positive,5
Coba ada bayar di tempat.gue beli nih.,negative,3
please kalo memang ini enggak bisa bekerja jangan dijual ya makasih,negative,3
brangkas tidak bisa dipakai,negative,1
Barang belum terkirim,positive,5
"bareng bagus berfungsi, penjual responsif. cuma di syngkan produk tidak original. Item tercantum 64gb, tapi aslinya cuma 15gb. But untuk hrga segitu..lumayan lah.",negative,3
Kondisi barang Tidak sesuai dengan info yang disampaikan.,negative,2
"terimakasih ya tv nya sudah sampai,semuanya rapi memuaskan. !jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah!",positive,5
Mantap,positive,4
"sangat kecewa..,brng enggak sesui foto,gambr enggak jernih..,andai saja bisa di kemblikan...,saya di ptong 100rb enggak apa-apa...",negative,1
"laptopnya bagus, sesuai dengan harganya",positive,5
pkok'ya puas banget belanja di java elektronik...asli 100 % walaupun agak lama pngriman'ya...dan kurir'ya sangat ramah...top banget deh,positive,5
nah nih baru asli 128 GB. semoga awet.,positive,5
langsung di coba transfer data dari Hp Dan berfungsi. terima kasih seller Dan Lazada.,positive,5
sesuai dengan deskripsi...semoga awet,positive,5
fd nya orisinal ..tnks lu semoga awet,positive,5
"sangat terpaksa saya menuliskan,... flas disc yang saya pesan tidak berfungsi secara normal dan File yang saya simpan di dalamnya tambah hilang,...",negative,2
FD kurang baik cash nya karena ada yang retak2...,negative,3
tidak sesuai gambar dan diskripsi,negative,1
"TOP banget deh.. pesan tanggal 8 datang tanggal 10 jam 8 pagi... Thank'si buat lazada, sellernya dan tak lupa buat abangnya yang nganter juga... mudah-mudahan awet...",positive,5
Untuk kecepatan tranfer data cepat di 2.0 USB computer dan untuk 3.0 sesuai dengan spesifikasinya yaitu 5Gbps Pengiriman juga lumayan cepat karena barang dari luar negeri 1 minggu setelah pemesanan barang saya terima,positive,4
"Flesdis enggak berfungsi simpan foto enggak kebaca nyimpel lagu enggak kebaca video juga enggak bisa buat apa jual flesdis enggak ada gunanya nih flesdis hati"" tertipu cukup gue saja yang tertipu enggak guna nih flesdis",negative,1
"Barang mantap super murah pengiriman kilat,,,,",positive,5
"packing rapi banget,,kondisi keren lah,,pengiriman expres pres pres,,memuaskan pokoknya dan mudah-mudahan awet recommended banget lope banget lazada thnks",positive,5
"barang nya bagus, keren",negative,3
Lumayan kecil...,negative,3
barang mendarat dengan sempurna,positive,5
Cuman sehari pesanan sudah sampai tapi karena alasan kealamt yang dituju lagi enggak ada orang saya meminta dikirim kealamt lain meminta tambah uang ongkos kirim padahal enggak terlalu jauh bedanya.,negative,3
belum di cuba jadi 4bintang dulu.. moga awet,positive,4
"Barang sesuai dengan keterangan, packing rapi & aman, akan belanja lagi jika ada product yang dibutuhkan, terima kasih",positive,5
produk asli,positive,5
kecewa,negative,2
Tolong lazada saya sudah mengikuti prosedur belum juga ditanggapi.tentang masalah barang yang rusak saat membeli.belum ada pengembaliannnya juga.,negative,2
"sip barang sudah saya terima, terimakasih lazada",positive,5
"Produk sandisk memang tahan lama, recomandeed untuk flashdisk.",positive,5
Barang yang saya terima cacat secacat cacatnya. Hancur parah LED TV nya. Saya sudah kirim form pengembaliannya. Dan sedang proses pengembalian. Tolong di urus segera saya sudah cukup menunggu lama. menyesal beli elektronik di LAZADA. Not Recommended,negative,1
"buat ngopy file enggak bisa lebih dari 100mb, enggak recom buat kerja itu",negative,1
"Packing nya ok lah. Cuma belum sempat di cek nyala apa tidak nya. Baru dilihat kelengkapan, sesuai sama yang di iklankan.. Pengiriman justru lebih awal, bagus lah. Harusnya tanggal 8,eh tanggal 7 sudah datang.. Trimakasih fast respon nya pelayanan ok.",positive,5
"mantap barangnya, meski transfer file nya biasa saja, dan penyimpanan nya cuma 930 gb, memori untuk sistem nya saya rasa terlalu besar masa perlu 70 gb",positive,4
"secara umum barang bagus, saya beli flash sale dengan harga 73rb, yang bikin agak.kecewa harga barangnya saat tidak foash sale ternyata 83rb, tidak sesuai dengan harga yang dicoret saat flash sale..",negative,2
Pengiriman nya cepat lebih murah  barang bagus Tks Lazada,negative,3
produk original.....bagus...enggak cacatnya....cumun pengerimannya agak lama dan packing lebih aman lagi kalau bisa pakai kayu.....,positive,5
Cuman enggak cocok sama HP Merek opo,negative,2
Harga terjangkau ... spek oke cukup buat anak sekolah kerjakan tugas,positive,5
"Walau harus memakan waktu hampir seminggu, ternyata sampai juga ke saya...terima kasih.",negative,3
barang deh sampai TPU belum di coba mudhan awet ya...,positive,5
Bagus bismillah semoga awet,positive,5
apakah harga produk dan pengiriman di area jogja tetap sama seperti itu . diskon dan harganya sama atau berbeda?,positive,4
barang original pengiriman cepat recommended seller,positive,5
Ada terduga virus,negative,2
Tak bagus,negative,1
Barang sampai lama dan saat datang kurir tidak professional dan menyusahkan serta merugikan customer tolong untuk jasa pengiriman lazada harus kasih perhatian lebih,negative,1
barang bagus cuma beberapa kali gagal melakukan pengiriman,positive,5
Tv mati..mau di return tidak di taggapi..akhirnya keputusan di ambil lazada untuk return..barang sampai ke penjual lagi pun tidak di konfirmasi & lazada lagi yang memutuskan..saya cuma reseller kecil bos..,negative,1
"enggak bisa berfungsi, buang ajalah ke tong sampah!!!",positive,5
"barangnya lumayan lama sampai, isinya cuma 28 gb",negative,3
puas banget... tadinya kuatir... pas bareng datang... puas banget... ninja expres juga mantap... terima kasih lazada. semoga awet sampai turunan !wajah_memberikan_ciuman_dengan_mata_tertutup!!wajah_gembira_dengan_mata_bahagia!,positive,5
"Gambar bagus.. jernih & resolusi fullHD, yang kurang kualitas audio.. mono, cempreng dan enggak enak di telinga, ya sesuai harga lah..",negative,3
"Awalnya bahagia banget barang deh sampai dalam 2 hari,  tapi waktu dicolokin ke pc,  hardisknya enggak bisa kedetect dengan kabel bawaannya. Seharusnya kabelnya dua cabang. Akhirnya harus minjam kabel teman.",negative,1
"Terima Kasih, barang sudah di terima. packing baik.",positive,5
bagus tapi kurirnya yang lelet...masak saya mesen 19 agustus datangnya 11 september,positive,5
"barangnya bagus,,, saya puas,,, dan kayaknya saya mau pesan lagi . . .",positive,5
"sempat lama sih kemarin dilayaninnya hampir 2 hari,  Packing rapi dan kemarin juga pernah beli dari seller ini untuk barang yang sensitif akan benturan, pengamanan sellernya deh sip sih jadi percaya buat beli lagi  terima kasih lazada pelayanan cukup baik, lebih percaya belanja di sini",negative,3
pesan sudah 3 minggu...barang belum nyampe2...bagaimana LAZADA teh...biasanya aku sering pesan 2 sampai 3 hari juga deh sampai..,negative,1
"Barang cepat sampai, dalam kondisi mulus, warna sesuai permintaan",positive,5
"otg seperti bekas, tidak fungsi, tapi fd sesuai keinginan, thx",negative,2
good......,positive,5
"sudah terima.. packaging krg safety.. beresiko rusak.. karena untuk kado, jadi bulan berani coba.. sok far fine.. ulasan produk minggu depan ya setelah fiterima sama yang yang dapat kadonya.. tambahan voucher gratis hooqnya mana ya?",negative,3
barang cepat sampai hanya saja tidak di packing kayu.barang belum di cek takutnya kena lcd nya..di cek lumayan bagus,positive,5
"Hardisk Rusak, tidak bisa instal Windows . Laptop saya kembalikan",negative,1
"Kok saya tunggu dari kemarin2 belum datang,,,",negative,1
"Pembelian yang kedua, berjalan lancar dan pengiriman sangat cepat, thx lazada.",positive,5
Ya lengkap sih sesuai dengan judul tapi enggak direkomendasi buat yang kerja itu ya karena ini bersifat FAT32 can't convert NTFS ya jadi sistem buat copas file besar enggak bisa dia LEMOT BANGET ya buat orang kantor use ini enggak apa-apa lah..,negative,3
terima kasih doltedaccstoore pengirimannya cepat barang bagus pokoknya manteplah puas belanja di lazada,positive,5
"Barangnya bagus, kecil/compaq, dan packing baik",positive,5
thanks barangnya deh sampai bagus...,positive,5
"barang baru dterima, setelah lewat dari waktu yang dtentukan, seminggu lebih, mungkin kurir ninja nya yang lelet. kwalitas barang belum tau soalnya belum dcoba. terima kasih lazada & Adata store.",negative,3
"barang belum dicoba, baru dibuka box nya eh layarnya sudah pecah, enggak heran sih karena packing nya hanya menggunakan bubble wrap, padahal sudah menunggu lumayan lama pengirimannya, sayang banget dari lazada kok enggak bisa ditukar dengan barang yang baru hanya bisa di refund dana saja",negative,1
"allhamdulillah kalau untuk barang, sangat pas, sangat mantab, dan 100 lah poin untuk barangnya, semua work.. cuma saya mau kasih satu komplain saja dan saya tidak tahu itu kesalahannya dimana tapi barang sampai dtempat saya dalam kondisi basah kuyub, kabel data basah, tempat hard disk basah, kotak dan buku panduan basah jadinya remuk kotaknya dan buku panduannya.. entah kenapa bisa basah begitu saya tidak tahu kesalahannya dimna.. saya harap hal itu tidak terjadi lagi kedepannya.. dan untungnya saya coba work sih, cuma khwatir saja karatan dan tidak bertahan lama.. jadi maaf bintang saya kasih tidak ful. agar dperhatikan ..",negative,3
"produk tidak bisa digunakan, nyimpan file ukuran besar tidak bisa, baru simpan 4 GB sudah error.",negative,1
"mantap, sesuai deskripsi",positive,5
"Pengiriman lama sekali, unit dalam keadaan baik dan normal, packing rapi tapi cuma bubble warp saja tanpa kayu untuk pelindung padahal sebelumnya sudah diinformasikan oleh cal center setiap pengiriman elektronik akan dipacking kayu namun cuma bubble warp saja.",positive,5
Transfer speed isn't as fast as what I expected for USB 3.0,negative,2
barang bagus dan sesuai... terimakasih LAZADA,positive,5
dear lazada produknya salah kirim isi nya bukan usb tetapi kertas... saya mau return barangnya...,negative,1
"barang sipks, proses dan pengiriman lama banget...",positive,4
"hari ini saya terima barang. barang yang di jual sangat parah. baru di nyalakan 5 menit panas nya sudah kayak microwave,  padahal deh ada kipas leptop. Dan sudah lemot.",negative,1
kok,positive,5
barang di terima dengan sangat baik...terima kasih ekspedisi lazada,positive,5
Maaf kak baru bisa kasih ulasan soalnya baru sempat mencoba sekarang.gambarnya enggak begitu jelas buram knapa iya,negative,2
Kecewa sama pihak lazada. Pengiriman melewati jauh estimsi waktu sampai 15 hari. Pihak lazada telah membatalkan melalui email sehingga saya memesan kembali malahan yang datang 2 produk. Semakin lama semakin buruk lazada,negative,1
"barangnya orisinal nih, bagus",positive,5
untuk atv enggak bisa diedit lokasi'ya...jadi chanel2 yang umum enggak bisa dipindahkan dari no urut 1 n dst...jadi chanel atv berantakan karena enggak bisa diset berurutan dari chanel tv yang umum dilihat...tolong pencerahan'ya cooca bagaimana cara edit chanel atv???,negative,2
"Sudah diterima sesuai order, terima kasih seller",positive,5
pesananx lma banget dtngx... terus ktax gratis otg tapi yang dtng cuman fd saja...,negative,3
"Capacity mantap 31gb,",positive,5
"untuk lain kali tolong deskripsi iklan dan isi paket harus sesuai, pesan 64gb  pas di buka 32gb, its magic...suprise !wajah_gembira_berurai_air_mata!!wajah_tersenyum_lebar_dan_berkeringat! teliti ya min untuk lain kali, mungkin enggak seberapa value barangnya, tapi demi kepercayaan konsumen yang lainnya, sukses selalu ya min, pesan lebih teliti lain kali !wajah_malaikat!",negative,1
"!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih! baru sempat ulas, karena baru plng kerja. REAL PIC, ORIGINAL, PACKING BUBLE WARP SAFETY, PENGIRIMAN cepat. order tanggal 23 malam, tanggal 24 sore paket sudah tiba di rumah !bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!!bintang_medium_putih!",positive,5
Hd Saya Jadi Rusak Karena (Baru Sadar) Pcb Hd menempel Pada Logam Ini,negative,1
sebelumnya terima kasih sudah sampai barangnya tapi disini saya ulas semuanya 1.flash drive sesuai gambar namun isi yang berbeda tertera di flash drive 64 namun jadi 58 tapi enggak apa-apa alhamdulillah karena ada harga ada barang toh 2.pengirimannya lama:( 3.sellernya kurang respon dan selebihnya bagus,negative,2
dari tanggal 16 pesan sampai saat ini 26 des 2017 barang belum sampai-sampai..mengecewakan. beli produk lain 2 hari sampai..,negative,1
"pengiriman cepat kurir pun ramah,, terima kasih lazada",positive,5
"saya pesan 4cea usb 16 gb.. dikirim 1 usb 32 gb dan 1 headset barang akan saya meminta dikembslikan, karena tfk sesuai pesanan..",negative,1
barang ok sesuai harapan...,positive,5
Gan ini hardisk apa case doang,negative,3
"+ Barang bagus,sesuai ekspektasi,harga cukup murah. - Pengiriman agak telat dari yang dijanjikan. Overal saya kasih 4 bintang dari 5 Tq lazada",negative,3
"kecewa lah, seperti ufd palsu, padahal spesifikasi yang dilampirkan di web original. contoh cover pack warna hijau, sedangkan yang dikirim warna merah. file hasil copy nya selalu corrupt. katanya ""best seller"", tapi kualitas mengeccewakan. baru kali ini beli di lazada mengecewakan. SAYA meminta DITUKAR BARANGNYA DENGAN YANG SESUAI DI SPESIFIKASI",negative,1
Dari segi packing kurang aman terus pas di buka lcd peyok dan tidak bisa di pakai lagi,negative,1
"Barang nya bagus, dan bergaransi",positive,5
barang diterma dalam kondisi ok..kurir sangat ramah sekali..thanks lazada,positive,5
FD'nya kualitas buruk .... menyesal sekali sudah belanja disini .... tergiur harga murah tapi barang murahan,negative,1
"Barangnya working good, OTG Connect kit nya juga work good. Barangnya sampai 4 hari. enggak rugi menunggu.",negative,3
mantap.... pokoknya... awal memang kurang yakin tapi setelah itu.. luar biasa.... enggak usah ragu kawan ayo order.   kurirnya baik kok yang kirim kerumah saya mah ....,positive,5
tv berfungsi dengan normal. thanks lazada,positive,5
setiap data yang di copy semua enggak bisa dibuka lagi,negative,1
"Pengiriman cepat, satu hari sampai. Packing rapi. Thanks Lazada...",positive,5
"Aku mau tanya, TVnya bisa dicicil enggak??",negative,3
"pelayanan lazada-nya ok, tapi support Cooca nya buruk, tv rusak mainboard-nya setelah pemakaian 2 bulan, dapat eVIP dari Cooca jadi berhak dapat penggantian unit baru, tapi sudah 3minggu lebih masih belum dikirim. kecewa",negative,1
Murah tapi kualiras ok,positive,5
"Saya memakai HP Spectre dimana tidak ada USB sih, kemudian saya membeli sekaligus 3 series Baseus yang dapat mengconvert dari USB sih ke USB 3.1, masalah timbul karena Hardisk ini tidak compatible sehingga selalu error terditeksi, dimana hanya kadang2 dapat terditeksi. Saya mempunyai 4 WD Passport, 2bh, 1TB dan 1bh,  1.5 TB, semuanya compatible, hanya yang 4 TB susah connectmya, apabila saya memakai computer destop/ notebook lainnya dapat connect dengan mudah, jadi WD tidak masalah, tanya ke WD Service center tidak ada yang menjawab.",negative,3
